timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591119657826,101,Login as student,200,,Thread Group 1-19,text,true,,1281,133,30,30,http://localhost:8080/auth/demo/student,101,0,1
1591119657785,143,Login as student,200,,Thread Group 1-8,text,true,,1281,133,30,30,http://localhost:8080/auth/demo/student,143,0,1
1591119657784,144,Login as student,200,,Thread Group 1-7,text,true,,1281,133,30,30,http://localhost:8080/auth/demo/student,144,0,0
1591119657772,158,Login as student,200,,Thread Group 1-2,text,true,,1281,133,30,30,http://localhost:8080/auth/demo/student,158,0,1
1591119657807,124,Login as student,200,,Thread Group 1-14,text,true,,1281,133,31,31,http://localhost:8080/auth/demo/student,124,0,1
1591119657779,155,Login as student,200,,Thread Group 1-5,text,true,,1281,133,33,33,http://localhost:8080/auth/demo/student,154,0,1
1591119657788,197,Login as student,200,,Thread Group 1-9,text,true,,1281,133,49,49,http://localhost:8080/auth/demo/student,197,0,1
1591119657833,179,Login as student,200,,Thread Group 1-20,text,true,,1281,133,53,53,http://localhost:8080/auth/demo/student,179,0,49
1591119657792,226,Login as student,200,,Thread Group 1-11,text,true,,1281,133,55,55,http://localhost:8080/auth/demo/student,224,0,1
1591119657898,140,Login as student,200,,Thread Group 1-27,text,true,,1281,133,60,60,http://localhost:8080/auth/demo/student,140,0,1
1591119657885,166,Login as student,200,,Thread Group 1-26,text,true,,1281,133,62,62,http://localhost:8080/auth/demo/student,166,0,1
1591119657858,202,Login as student,200,,Thread Group 1-25,text,true,,1281,133,63,63,http://localhost:8080/auth/demo/student,202,0,24
1591119657837,221,Login as student,200,,Thread Group 1-23,text,true,,1281,133,63,63,http://localhost:8080/auth/demo/student,221,0,43
1591119657934,198,Login as student,200,,Thread Group 1-33,text,true,,1281,133,83,83,http://localhost:8080/auth/demo/student,198,0,1
1591119657822,322,Login as student,200,,Thread Group 1-18,text,true,,1281,133,85,85,http://localhost:8080/auth/demo/student,322,0,1
1591119657843,301,Login as student,200,,Thread Group 1-24,text,true,,1281,133,85,85,http://localhost:8080/auth/demo/student,301,0,37
1591119657933,219,Login as student,200,,Thread Group 1-32,text,true,,1281,133,85,85,http://localhost:8080/auth/demo/student,218,0,0
1591119657801,373,Login as student,200,,Thread Group 1-13,text,true,,1281,133,93,93,http://localhost:8080/auth/demo/student,373,0,1
1591119658024,150,Login as student,200,,Thread Group 1-54,text,true,,1281,133,93,93,http://localhost:8080/auth/demo/student,150,0,1
1591119657810,399,Login as student,200,,Thread Group 1-15,text,true,,1281,133,101,101,http://localhost:8080/auth/demo/student,399,0,1
1591119657959,273,Login as student,200,,Thread Group 1-44,text,true,,1281,133,108,108,http://localhost:8080/auth/demo/student,273,0,0
1591119658031,201,Login as student,200,,Thread Group 1-60,text,true,,1281,133,108,108,http://localhost:8080/auth/demo/student,201,0,1
1591119657835,401,Login as student,200,,Thread Group 1-22,text,true,,1281,133,109,109,http://localhost:8080/auth/demo/student,401,0,45
1591119657954,312,Login as student,200,,Thread Group 1-43,text,true,,1281,133,112,112,http://localhost:8080/auth/demo/student,312,0,0
1591119657944,324,Login as student,200,,Thread Group 1-37,text,true,,1281,133,112,112,http://localhost:8080/auth/demo/student,322,0,0
1591119657967,303,Login as student,200,,Thread Group 1-46,text,true,,1281,133,113,113,http://localhost:8080/auth/demo/student,303,0,1
1591119658031,265,Login as student,200,,Thread Group 1-59,text,true,,1281,133,115,115,http://localhost:8080/auth/demo/student,265,0,1
1591119657818,479,Login as student,200,,Thread Group 1-17,text,true,,1281,133,115,115,http://localhost:8080/auth/demo/student,478,0,0
1591119657914,386,Login as student,200,,Thread Group 1-29,text,true,,1281,133,115,115,http://localhost:8080/auth/demo/student,386,0,1
1591119658011,291,Login as student,200,,Thread Group 1-53,text,true,,1281,133,115,115,http://localhost:8080/auth/demo/student,291,0,2
1591119657926,376,Login as student,200,,Thread Group 1-30,text,true,,1281,133,115,115,http://localhost:8080/auth/demo/student,376,0,1
1591119657982,354,Login as student,200,,Thread Group 1-49,text,true,,1281,133,127,127,http://localhost:8080/auth/demo/student,354,0,1
1591119658067,279,Login as student,200,,Thread Group 1-65,text,true,,1281,133,127,127,http://localhost:8080/auth/demo/student,279,0,1
1591119658002,370,Login as student,200,,Thread Group 1-52,text,true,,1281,133,135,135,http://localhost:8080/auth/demo/student,370,0,1
1591119657933,441,Login as student,200,,Thread Group 1-31,text,true,,1281,133,136,136,http://localhost:8080/auth/demo/student,439,0,0
1591119657980,397,Login as student,200,,Thread Group 1-48,text,true,,1281,133,136,136,http://localhost:8080/auth/demo/student,397,0,1
1591119658014,370,Login as student,200,,Thread Group 1-55,text,true,,1281,133,137,137,http://localhost:8080/auth/demo/student,370,0,1
1591119658057,335,Login as student,200,,Thread Group 1-63,text,true,,1281,133,138,138,http://localhost:8080/auth/demo/student,335,0,3
1591119658026,371,Login as student,200,,Thread Group 1-57,text,true,,1281,133,139,139,http://localhost:8080/auth/demo/student,371,0,1
1591119657946,460,Login as student,200,,Thread Group 1-40,text,true,,1281,133,142,142,http://localhost:8080/auth/demo/student,460,0,1
1591119658027,385,Login as student,200,,Thread Group 1-58,text,true,,1281,133,142,142,http://localhost:8080/auth/demo/student,385,0,1
1591119657942,470,Login as student,200,,Thread Group 1-35,text,true,,1281,133,142,142,http://localhost:8080/auth/demo/student,470,0,1
1591119658085,348,Login as student,200,,Thread Group 1-73,text,true,,1281,133,145,145,http://localhost:8080/auth/demo/student,348,0,1
1591119658118,317,Login as student,200,,Thread Group 1-82,text,true,,1281,133,145,145,http://localhost:8080/auth/demo/student,317,0,1
1591119657938,498,Login as student,200,,Thread Group 1-34,text,true,,1281,133,146,146,http://localhost:8080/auth/demo/student,498,0,1
1591119657952,493,Login as student,200,,Thread Group 1-42,text,true,,1281,133,149,149,http://localhost:8080/auth/demo/student,490,0,1
1591119657909,550,Login as student,200,,Thread Group 1-28,text,true,,1281,133,155,155,http://localhost:8080/auth/demo/student,550,0,1
1591119658315,145,Login as student,200,,Thread Group 1-122,text,true,,1281,133,155,155,http://localhost:8080/auth/demo/student,145,0,1
1591119657883,597,Get quizzes available,200,,Thread Group 1-4,text,true,,1528,789,157,157,http://localhost:8080/executions/11/quizzes/available,595,0,0
1591119658069,413,Login as student,200,,Thread Group 1-64,text,true,,1281,133,157,157,http://localhost:8080/auth/demo/student,412,0,1
1591119657992,492,Login as student,200,,Thread Group 1-50,text,true,,1281,133,159,159,http://localhost:8080/auth/demo/student,492,0,5
1591119658109,376,Login as student,200,,Thread Group 1-81,text,true,,1281,133,159,159,http://localhost:8080/auth/demo/student,376,0,0
1591119658085,399,Login as student,200,,Thread Group 1-71,text,true,,1281,133,159,159,http://localhost:8080/auth/demo/student,399,0,1
1591119658137,360,Login as student,200,,Thread Group 1-84,text,true,,1281,133,166,166,http://localhost:8080/auth/demo/student,360,0,0
1591119658102,410,Login as student,200,,Thread Group 1-80,text,true,,1281,133,169,169,http://localhost:8080/auth/demo/student,410,0,4
1591119657796,716,Login as student,200,,Thread Group 1-12,text,true,,1281,133,169,169,http://localhost:8080/auth/demo/student,710,0,1
1591119658081,435,Login as student,200,,Thread Group 1-68,text,true,,1281,133,169,169,http://localhost:8080/auth/demo/student,435,0,1
1591119658091,433,Login as student,200,,Thread Group 1-77,text,true,,1281,133,169,169,http://localhost:8080/auth/demo/student,433,0,2
1591119657879,649,Get quizzes available,200,,Thread Group 1-3,text,true,,1528,789,170,170,http://localhost:8080/executions/11/quizzes/available,649,0,0
1591119658042,492,Login as student,200,,Thread Group 1-61,text,true,,1281,133,170,170,http://localhost:8080/auth/demo/student,491,0,1
1591119658079,457,Login as student,200,,Thread Group 1-67,text,true,,1281,133,170,170,http://localhost:8080/auth/demo/student,457,0,0
1591119658093,446,Login as student,200,,Thread Group 1-76,text,true,,1281,133,170,170,http://localhost:8080/auth/demo/student,446,0,0
1591119658082,460,Login as student,200,,Thread Group 1-69,text,true,,1281,133,170,170,http://localhost:8080/auth/demo/student,436,0,1
1591119658045,514,Login as student,200,,Thread Group 1-62,text,true,,1281,133,170,170,http://localhost:8080/auth/demo/student,514,0,1
1591119657946,636,Login as student,200,,Thread Group 1-39,text,true,,1281,133,180,180,http://localhost:8080/auth/demo/student,636,0,0
1591119658089,493,Login as student,200,,Thread Group 1-75,text,true,,1281,133,180,180,http://localhost:8080/auth/demo/student,493,0,1
1591119657944,640,Login as student,200,,Thread Group 1-36,text,true,,1281,133,180,180,http://localhost:8080/auth/demo/student,639,0,0
1591119657946,638,Login as student,200,,Thread Group 1-38,text,true,,1281,133,180,180,http://localhost:8080/auth/demo/student,638,0,0
1591119657950,635,Login as student,200,,Thread Group 1-41,text,true,,1281,133,181,181,http://localhost:8080/auth/demo/student,635,0,0
1591119658084,498,Login as student,200,,Thread Group 1-70,text,true,,1281,133,180,180,http://localhost:8080/auth/demo/student,498,0,0
1591119657889,721,Get quizzes available,200,,Thread Group 1-10,text,true,,1528,789,184,184,http://localhost:8080/executions/11/quizzes/available,720,0,0
1591119658220,405,Login as student,200,,Thread Group 1-106,text,true,,1281,133,189,189,http://localhost:8080/auth/demo/student,405,0,0
1591119657977,651,Login as student,200,,Thread Group 1-47,text,true,,1281,133,190,190,http://localhost:8080/auth/demo/student,651,0,1
1591119658492,142,Login as student,200,,Thread Group 1-162,text,true,,1281,133,190,190,http://localhost:8080/auth/demo/student,142,0,4
1591119658270,368,Login as student,200,,Thread Group 1-113,text,true,,1281,133,191,191,http://localhost:8080/auth/demo/student,367,0,2
1591119658398,246,Login as student,200,,Thread Group 1-139,text,true,,1281,133,191,191,http://localhost:8080/auth/demo/student,246,0,0
1591119657833,812,Login as student,200,,Thread Group 1-21,text,true,,1281,133,192,192,http://localhost:8080/auth/demo/student,812,0,49
1591119658259,388,Login as student,200,,Thread Group 1-112,text,true,,1281,133,192,192,http://localhost:8080/auth/demo/student,387,0,1
1591119657928,729,Get quizzes available,200,,Thread Group 1-19,text,true,,1528,789,194,194,http://localhost:8080/executions/11/quizzes/available,729,0,0
1591119658307,359,Login as student,200,,Thread Group 1-117,text,true,,1281,133,197,197,http://localhost:8080/auth/demo/student,359,0,0
1591119658175,511,Login as student,200,,Thread Group 1-92,text,true,,1281,133,198,198,http://localhost:8080/auth/demo/student,496,0,0
1591119658310,377,Login as student,200,,Thread Group 1-118,text,true,,1281,133,198,198,http://localhost:8080/auth/demo/student,377,0,1
1591119658087,600,Login as student,200,,Thread Group 1-74,text,true,,1281,133,198,198,http://localhost:8080/auth/demo/student,600,0,0
1591119658095,682,Login as student,200,,Thread Group 1-78,text,true,,1281,133,240,240,http://localhost:8080/auth/demo/student,682,0,1
1591119658000,782,Login as student,200,,Thread Group 1-51,text,true,,1281,133,241,241,http://localhost:8080/auth/demo/student,782,0,1
1591119658139,673,Login as student,200,,Thread Group 1-85,text,true,,1281,133,244,244,http://localhost:8080/auth/demo/student,661,0,0
1591119658182,631,Login as student,200,,Thread Group 1-96,text,true,,1281,133,244,244,http://localhost:8080/auth/demo/student,631,0,0
1591119658449,387,Login as student,200,,Thread Group 1-150,text,true,,1281,133,254,254,http://localhost:8080/auth/demo/student,387,0,51
1591119658070,766,Login as student,200,,Thread Group 1-66,text,true,,1281,133,254,254,http://localhost:8080/auth/demo/student,766,0,1
1591119658098,738,Login as student,200,,Thread Group 1-79,text,true,,1281,133,254,254,http://localhost:8080/auth/demo/student,738,0,1
1591119657928,961,Get quizzes available,200,,Thread Group 1-7,text,true,,1528,789,278,278,http://localhost:8080/executions/11/quizzes/available,961,0,0
1591119658493,407,Login as student,200,,Thread Group 1-161,text,true,,1281,133,278,278,http://localhost:8080/auth/demo/student,407,0,7
1591119658509,415,Login as student,200,,Thread Group 1-168,text,true,,1281,133,280,280,http://localhost:8080/auth/demo/student,415,0,1
1591119658320,587,Login as student,200,,Thread Group 1-124,text,true,,1281,133,279,279,http://localhost:8080/auth/demo/student,587,0,0
1591119658187,741,Login as student,200,,Thread Group 1-100,text,true,,1281,133,280,280,http://localhost:8080/auth/demo/student,741,0,1
1591119658170,762,Login as student,200,,Thread Group 1-90,text,true,,1281,133,281,281,http://localhost:8080/auth/demo/student,762,0,1
1591119658315,621,Login as student,200,,Thread Group 1-121,text,true,,1281,133,282,282,http://localhost:8080/auth/demo/student,621,0,0
1591119658314,626,Login as student,200,,Thread Group 1-120,text,true,,1281,133,283,283,http://localhost:8080/auth/demo/student,624,0,1
1591119657986,960,Get quizzes available,200,,Thread Group 1-9,text,true,,1528,789,284,284,http://localhost:8080/executions/11/quizzes/available,960,0,0
1591119658211,737,Login as student,200,,Thread Group 1-102,text,true,,1281,133,284,284,http://localhost:8080/auth/demo/student,737,0,1
1591119658178,779,Login as student,200,,Thread Group 1-94,text,true,,1281,133,285,285,http://localhost:8080/auth/demo/student,777,0,0
1591119658215,745,Login as student,200,,Thread Group 1-103,text,true,,1281,133,285,285,http://localhost:8080/auth/demo/student,739,0,1
1591119658175,816,Login as student,200,,Thread Group 1-93,text,true,,1281,133,292,292,http://localhost:8080/auth/demo/student,816,0,0
1591119657959,1033,Login as student,200,,Thread Group 1-45,text,true,,1281,133,292,292,http://localhost:8080/auth/demo/student,1033,0,0
1591119658310,689,Login as student,200,,Thread Group 1-119,text,true,,1281,133,294,294,http://localhost:8080/auth/demo/student,689,0,1
1591119658323,677,Login as student,200,,Thread Group 1-125,text,true,,1281,133,294,294,http://localhost:8080/auth/demo/student,677,0,0
1591119658085,925,Login as student,200,,Thread Group 1-72,text,true,,1281,133,296,296,http://localhost:8080/auth/demo/student,925,0,1
1591119658238,777,Login as student,200,,Thread Group 1-109,text,true,,1281,133,296,296,http://localhost:8080/auth/demo/student,776,0,1
1591119658564,454,Login as student,200,,Thread Group 1-172,text,true,,1281,133,297,297,http://localhost:8080/auth/demo/student,453,0,0
1591119658326,703,Login as student,200,,Thread Group 1-126,text,true,,1281,133,297,297,http://localhost:8080/auth/demo/student,698,0,0
1591119658226,814,Login as student,200,,Thread Group 1-108,text,true,,1281,133,299,299,http://localhost:8080/auth/demo/student,814,0,1
1591119658174,868,Login as student,200,,Thread Group 1-91,text,true,,1281,133,299,299,http://localhost:8080/auth/demo/student,861,0,1
1591119658439,612,Login as student,200,,Thread Group 1-148,text,true,,1281,133,303,303,http://localhost:8080/auth/demo/student,612,0,57
1591119658238,814,Login as student,200,,Thread Group 1-110,text,true,,1281,133,303,303,http://localhost:8080/auth/demo/student,814,0,0
1591119658318,746,Login as student,200,,Thread Group 1-123,text,true,,1281,133,304,304,http://localhost:8080/auth/demo/student,746,0,0
1591119658331,740,Login as student,200,,Thread Group 1-127,text,true,,1281,133,305,305,http://localhost:8080/auth/demo/student,740,0,1
1591119658283,789,Login as student,200,,Thread Group 1-115,text,true,,1281,133,305,305,http://localhost:8080/auth/demo/student,789,0,1
1591119658222,850,Login as student,200,,Thread Group 1-107,text,true,,1281,133,305,305,http://localhost:8080/auth/demo/student,850,0,1
1591119658183,901,Login as student,200,,Thread Group 1-98,text,true,,1281,133,307,307,http://localhost:8080/auth/demo/student,898,0,0
1591119657846,1240,Get quizzes available,200,,Thread Group 1-1,text,true,,1528,789,307,307,http://localhost:8080/executions/11/quizzes/available,1240,0,0
1591119658448,638,Login as student,200,,Thread Group 1-152,text,true,,1281,133,307,307,http://localhost:8080/auth/demo/student,638,0,48
1591119658352,734,Login as student,200,,Thread Group 1-130,text,true,,1281,133,307,307,http://localhost:8080/auth/demo/student,734,0,1
1591119658242,845,Login as student,200,,Thread Group 1-111,text,true,,1281,133,307,307,http://localhost:8080/auth/demo/student,845,0,0
1591119658164,928,Login as student,200,,Thread Group 1-88,text,true,,1281,133,307,307,http://localhost:8080/auth/demo/student,928,0,0
1591119658167,926,Login as student,200,,Thread Group 1-89,text,true,,1281,133,308,308,http://localhost:8080/auth/demo/student,926,0,0
1591119658458,638,Login as student,200,,Thread Group 1-155,text,true,,1281,133,308,308,http://localhost:8080/auth/demo/student,638,0,42
1591119658307,793,Login as student,200,,Thread Group 1-116,text,true,,1281,133,308,308,http://localhost:8080/auth/demo/student,793,0,0
1591119658508,598,Login as student,200,,Thread Group 1-169,text,true,,1281,133,309,309,http://localhost:8080/auth/demo/student,597,0,1
1591119658711,396,Login as student,200,,Thread Group 1-204,text,true,,1281,133,309,309,http://localhost:8080/auth/demo/student,396,0,0
1591119658190,927,Login as student,200,,Thread Group 1-101,text,true,,1281,133,309,309,http://localhost:8080/auth/demo/student,926,0,1
1591119657932,1191,Get quizzes available,200,,Thread Group 1-14,text,true,,1528,789,309,309,http://localhost:8080/executions/11/quizzes/available,1191,0,0
1591119658440,688,Login as student,200,,Thread Group 1-149,text,true,,1281,133,309,309,http://localhost:8080/auth/demo/student,688,0,60
1591119658461,671,Login as student,200,,Thread Group 1-156,text,true,,1281,133,309,309,http://localhost:8080/auth/demo/student,671,0,39
1591119658499,637,Login as student,200,,Thread Group 1-164,text,true,,1281,133,309,309,http://localhost:8080/auth/demo/student,637,0,1
1591119658454,686,Login as student,200,,Thread Group 1-154,text,true,,1281,133,309,309,http://localhost:8080/auth/demo/student,686,0,46
1591119658437,763,Login as student,200,,Thread Group 1-146,text,true,,1281,133,310,310,http://localhost:8080/auth/demo/student,763,0,0
1591119658153,1048,Get quizzes available,200,,Thread Group 1-32,text,true,,1528,789,311,311,http://localhost:8080/executions/11/quizzes/available,1048,0,0
1591119658453,747,Login as student,200,,Thread Group 1-151,text,true,,1281,133,310,310,http://localhost:8080/auth/demo/student,747,0,45
1591119658414,787,Login as student,200,,Thread Group 1-143,text,true,,1281,133,311,311,http://localhost:8080/auth/demo/student,787,0,0
1591119658186,1015,Login as student,200,,Thread Group 1-99,text,true,,1281,133,311,311,http://localhost:8080/auth/demo/student,1015,0,1
1591119658158,1044,Login as student,200,,Thread Group 1-87,text,true,,1281,133,311,311,http://localhost:8080/auth/demo/student,1044,0,1
1591119658499,701,Login as student,200,,Thread Group 1-166,text,true,,1281,133,310,310,http://localhost:8080/auth/demo/student,701,0,0
1591119658493,711,Login as student,200,,Thread Group 1-163,text,true,,1281,133,311,311,http://localhost:8080/auth/demo/student,711,0,4
1591119658355,855,Login as student,200,,Thread Group 1-132,text,true,,1281,133,315,315,http://localhost:8080/auth/demo/student,855,0,1
1591119658358,854,Login as student,200,,Thread Group 1-131,text,true,,1281,133,315,315,http://localhost:8080/auth/demo/student,854,0,0
1591119658132,1081,Login as student,200,,Thread Group 1-83,text,true,,1281,133,316,316,http://localhost:8080/auth/demo/student,1081,0,1
1591119658407,808,Login as student,200,,Thread Group 1-142,text,true,,1281,133,316,316,http://localhost:8080/auth/demo/student,808,0,1
1591119658488,737,Login as student,200,,Thread Group 1-160,text,true,,1281,133,316,316,http://localhost:8080/auth/demo/student,737,0,8
1591119658371,846,Login as student,200,,Thread Group 1-135,text,true,,1281,133,316,316,http://localhost:8080/auth/demo/student,846,0,0
1591119657889,1339,Get quizzes available,200,,Thread Group 1-6,text,true,,1528,789,317,317,http://localhost:8080/executions/11/quizzes/available,1339,0,0
1591119658374,862,Login as student,200,,Thread Group 1-136,text,true,,1281,133,318,318,http://localhost:8080/auth/demo/student,858,0,1
1591119658503,735,Login as student,200,,Thread Group 1-165,text,true,,1281,133,319,319,http://localhost:8080/auth/demo/student,735,0,1
1591119658354,888,Login as student,200,,Thread Group 1-128,text,true,,1281,133,320,320,http://localhost:8080/auth/demo/student,888,0,0
1591119658478,765,Login as student,200,,Thread Group 1-157,text,true,,1281,133,320,320,http://localhost:8080/auth/demo/student,765,0,22
1591119658218,1112,Login as student,200,,Thread Group 1-104,text,true,,1281,133,355,355,http://localhost:8080/auth/demo/student,1112,0,1
1591119658358,976,Login as student,200,,Thread Group 1-133,text,true,,1281,133,356,356,http://localhost:8080/auth/demo/student,976,0,0
1591119658666,673,Login as student,200,,Thread Group 1-195,text,true,,1281,133,358,358,http://localhost:8080/auth/demo/student,673,0,1
1591119658400,945,Login as student,200,,Thread Group 1-141,text,true,,1281,133,360,360,http://localhost:8080/auth/demo/student,945,0,1
1591119658485,867,Login as student,200,,Thread Group 1-159,text,true,,1281,133,361,361,http://localhost:8080/auth/demo/student,866,0,15
1591119658505,859,Login as student,200,,Thread Group 1-167,text,true,,1281,133,365,365,http://localhost:8080/auth/demo/student,839,0,3
1591119658418,954,Login as student,200,,Thread Group 1-144,text,true,,1281,133,366,366,http://localhost:8080/auth/demo/student,946,0,1
1591119658157,1216,Login as student,200,,Thread Group 1-86,text,true,,1281,133,366,366,http://localhost:8080/auth/demo/student,1216,0,3
1591119658279,1105,Login as student,200,,Thread Group 1-114,text,true,,1281,133,368,368,http://localhost:8080/auth/demo/student,1104,0,0
1591119658349,1036,Login as student,200,,Thread Group 1-129,text,true,,1281,133,368,368,http://localhost:8080/auth/demo/student,1035,0,1
1591119658271,1130,Get quizzes available,200,,Thread Group 1-46,text,true,,1528,789,370,370,http://localhost:8080/executions/11/quizzes/available,1130,0,0
1591119658024,1412,Login as student,200,,Thread Group 1-56,text,true,,1281,133,391,391,http://localhost:8080/auth/demo/student,1411,0,2
1591119658182,1290,Login as student,200,,Thread Group 1-97,text,true,,1281,133,395,395,http://localhost:8080/auth/demo/student,1290,0,0
1591119658837,655,Login as student,200,,Thread Group 1-254,text,true,,1281,133,400,400,http://localhost:8080/auth/demo/student,655,0,0
1591119658713,780,Login as student,200,,Thread Group 1-202,text,true,,1281,133,400,400,http://localhost:8080/auth/demo/student,780,0,1
1591119658578,918,Login as student,200,,Thread Group 1-179,text,true,,1281,133,400,400,http://localhost:8080/auth/demo/student,918,0,0
1591119658437,1060,Login as student,200,,Thread Group 1-147,text,true,,1281,133,400,400,http://localhost:8080/auth/demo/student,1059,0,0
1591119658716,780,Login as student,200,,Thread Group 1-207,text,true,,1281,133,400,400,http://localhost:8080/auth/demo/student,780,0,1
1591119658614,877,Login as student,200,,Thread Group 1-188,text,true,,1281,133,400,400,http://localhost:8080/auth/demo/student,877,0,0
1591119658717,791,Login as student,200,,Thread Group 1-208,text,true,,1281,133,401,401,http://localhost:8080/auth/demo/student,787,0,1
1591119658385,1134,Get quizzes available,200,,Thread Group 1-55,text,true,,1528,789,410,410,http://localhost:8080/executions/11/quizzes/available,1134,0,0
1591119658615,905,Login as student,200,,Thread Group 1-186,text,true,,1281,133,410,410,http://localhost:8080/auth/demo/student,891,0,0
1591119658487,1037,Login as student,200,,Thread Group 1-158,text,true,,1281,133,410,410,http://localhost:8080/auth/demo/student,1037,0,13
1591119658563,963,Login as student,200,,Thread Group 1-174,text,true,,1281,133,410,410,http://localhost:8080/auth/demo/student,963,0,1
1591119658233,1295,Get quizzes available,200,,Thread Group 1-44,text,true,,1528,789,410,410,http://localhost:8080/executions/11/quizzes/available,1295,0,0
1591119658382,1148,Login as student,200,,Thread Group 1-137,text,true,,1281,133,410,410,http://localhost:8080/auth/demo/student,1148,0,0
1591119657935,1607,Get quizzes available,200,,Thread Group 1-5,text,true,,1528,789,411,411,http://localhost:8080/executions/11/quizzes/available,1595,0,0
1591119658586,958,Login as student,200,,Thread Group 1-181,text,true,,1281,133,411,411,http://localhost:8080/auth/demo/student,958,0,1
1591119658611,935,Login as student,200,,Thread Group 1-184,text,true,,1281,133,412,412,http://localhost:8080/auth/demo/student,935,0,1
1591119658460,1088,Get quizzes available,200,,Thread Group 1-28,text,true,,1528,789,412,412,http://localhost:8080/executions/11/quizzes/available,1088,0,0
1591119658269,1315,Get quizzes available,200,,Thread Group 1-37,text,true,,1528,789,431,431,http://localhost:8080/executions/11/quizzes/available,1315,0,0
1591119658406,1182,Login as student,200,,Thread Group 1-140,text,true,,1281,133,432,432,http://localhost:8080/auth/demo/student,1182,0,6
