timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591190463872,359,Create question,200,,setUp Thread Group 1-1,text,true,,835,1229,1,1,https://quizzes-tutor.tecnico.ulisboa.pt/api/courses/2/questions/,359,0,74
1591190464232,298,Create question,200,,setUp Thread Group 1-1,text,true,,836,1229,1,1,https://quizzes-tutor.tecnico.ulisboa.pt/api/courses/2/questions/,298,0,0
1591190464531,308,Create question,200,,setUp Thread Group 1-1,text,true,,834,1229,1,1,https://quizzes-tutor.tecnico.ulisboa.pt/api/courses/2/questions/,308,0,0
1591190464840,377,Create question,200,,setUp Thread Group 1-1,text,true,,835,1229,1,1,https://quizzes-tutor.tecnico.ulisboa.pt/api/courses/2/questions/,377,0,0
1591190465218,367,Create question,200,,setUp Thread Group 1-1,text,true,,836,1229,1,1,https://quizzes-tutor.tecnico.ulisboa.pt/api/courses/2/questions/,367,0,0
1591190465586,267,Create question,200,,setUp Thread Group 1-1,text,true,,836,1229,1,1,https://quizzes-tutor.tecnico.ulisboa.pt/api/courses/2/questions/,267,0,0
1591190465854,282,Create question,200,,setUp Thread Group 1-1,text,true,,837,1229,1,1,https://quizzes-tutor.tecnico.ulisboa.pt/api/courses/2/questions/,282,0,0
1591190466137,369,Create question,200,,setUp Thread Group 1-1,text,true,,835,1229,1,1,https://quizzes-tutor.tecnico.ulisboa.pt/api/courses/2/questions/,368,0,84
1591190466507,264,Create question,200,,setUp Thread Group 1-1,text,true,,836,1229,1,1,https://quizzes-tutor.tecnico.ulisboa.pt/api/courses/2/questions/,264,0,0
1591190466772,653,Get list of questions,200,,setUp Thread Group 1-1,text,true,,5357,799,1,1,https://quizzes-tutor.tecnico.ulisboa.pt/api/courses/2/questions,652,0,0
1591190467448,417,Create quiz,200,,setUp Thread Group 1-1,text,true,,2071,1604,1,1,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes,416,0,0
1591190467896,423,Login as student,200,,Thread Group 1-1,text,true,,1368,155,141,141,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,423,0,107
1591190467900,423,Login as student,200,,Thread Group 1-2,text,true,,1368,155,143,143,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,423,0,139
1591190467913,621,Login as student,200,,Thread Group 1-6,text,true,,1368,155,213,213,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,621,0,180
1591190467907,649,Login as student,200,,Thread Group 1-4,text,true,,1368,155,221,221,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,649,0,222
1591190467910,680,Login as student,200,,Thread Group 1-5,text,true,,1368,155,231,231,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,680,0,186
1591190467915,706,Login as student,200,,Thread Group 1-7,text,true,,1368,155,242,242,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,706,0,192
1591190467918,832,Login as student,200,,Thread Group 1-8,text,true,,1368,155,285,285,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,832,0,220
1591190467924,843,Login as student,200,,Thread Group 1-10,text,true,,1368,155,291,291,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,843,0,236
1591190467905,889,Login as student,200,,Thread Group 1-3,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,889,0,225
1591190467921,912,Login as student,200,,Thread Group 1-9,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,912,0,232
1591190467928,971,Login as student,200,,Thread Group 1-11,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,971,0,391
1591190467951,989,Login as student,200,,Thread Group 1-19,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,989,0,406
1591190467936,1019,Login as student,200,,Thread Group 1-14,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1019,0,416
1591190467958,1175,Login as student,200,,Thread Group 1-21,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1175,0,550
1591190467996,1225,Login as student,200,,Thread Group 1-28,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1224,0,566
1591190467949,1370,Login as student,200,,Thread Group 1-18,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1370,0,372
1591190468004,1322,Login as student,200,,Thread Group 1-36,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1321,0,654
1591190467933,1439,Login as student,200,,Thread Group 1-13,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1439,0,401
1591190467941,1443,Login as student,200,,Thread Group 1-16,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1443,0,450
1591190468535,878,Get quizzes available,200,,Thread Group 1-6,text,true,,878,811,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,878,0,0
1591190468557,898,Get quizzes available,200,,Thread Group 1-4,text,true,,878,811,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,898,0,0
1591190468060,1630,Login as student,200,,Thread Group 1-55,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1630,0,907
1591190468003,1898,Login as student,200,,Thread Group 1-34,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1898,0,1006
1591190467998,1912,Login as student,200,,Thread Group 1-32,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1912,0,975
1591190467945,1995,Login as student,200,,Thread Group 1-17,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1994,0,485
1591190468025,2040,Login as student,200,,Thread Group 1-44,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2040,0,747
1591190468005,2185,Login as student,200,,Thread Group 1-37,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2185,0,1010
1591190467996,2337,Login as student,200,,Thread Group 1-27,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2337,0,553
1591190467954,2401,Login as student,200,,Thread Group 1-20,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2401,0,571
1591190468768,1608,Get quizzes available,200,,Thread Group 1-10,text,true,,878,811,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1608,0,0
1591190468591,1819,Get quizzes available,200,,Thread Group 1-5,text,true,,878,811,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1819,0,0
1591190468009,2425,Login as student,200,,Thread Group 1-38,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2425,0,1032
1591190468834,1627,Get quizzes available,200,,Thread Group 1-9,text,true,,878,811,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1627,0,0
1591190468112,2352,Login as student,200,,Thread Group 1-73,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2352,0,923
1591190468031,2611,Login as student,200,,Thread Group 1-46,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2611,0,1166
1591190468166,2518,Login as student,200,,Thread Group 1-91,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2518,0,998
1591190468035,2654,Login as student,200,,Thread Group 1-47,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2654,0,1181
1591190467939,2763,Login as student,200,,Thread Group 1-15,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2763,0,400
1591190468003,2826,Login as student,200,,Thread Group 1-30,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2826,0,1276
1591190467930,2932,Login as student,200,,Thread Group 1-12,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2932,0,456
1591190468009,2893,Login as student,200,,Thread Group 1-35,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2893,0,1094
1591190468326,2597,Login as student,200,,Thread Group 1-144,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2597,0,2028
1591190467997,3083,Login as student,200,,Thread Group 1-29,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3083,0,1455
1591190469320,1761,Get quizzes available,200,,Thread Group 1-18,text,true,,878,811,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1761,0,0
1591190468308,2777,Login as student,200,,Thread Group 1-138,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2777,0,1120
1591190468074,3035,Login as student,200,,Thread Group 1-60,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3035,0,1410
1591190468013,3263,Login as student,200,,Thread Group 1-40,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3262,0,1647
1591190468469,2819,Login as student,200,,Thread Group 1-192,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2819,0,1134
1591190468018,3293,Login as student,200,,Thread Group 1-41,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3292,0,1599
1591190468505,2824,Login as student,200,,Thread Group 1-204,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2824,0,1149
1591190468900,2434,Get quizzes available,200,,Thread Group 1-11,text,true,,878,811,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,2433,0,0
1591190468041,3444,Login as student,200,,Thread Group 1-49,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3444,0,1637
1591190468324,3165,Get quizzes available,200,,Thread Group 1-2,text,true,,878,811,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,3165,0,0
1591190468053,3467,Login as student,200,,Thread Group 1-53,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3467,0,1697
1591190468601,2931,Login as student,200,,Thread Group 1-236,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2931,0,1160
1591190468039,3601,Login as student,200,,Thread Group 1-48,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3601,0,1761
1591190468955,2724,Get quizzes available,200,,Thread Group 1-14,text,true,,878,811,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,2724,0,0
1591190468140,3566,Login as student,200,,Thread Group 1-79,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3566,0,3027
1591190468049,3759,Login as student,200,,Thread Group 1-52,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3759,0,1822
1591190468706,3188,Login as student,200,,Thread Group 1-269,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3188,0,1182
1591190468272,3676,Login as student,200,,Thread Group 1-126,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3676,0,3113
1591190468724,3263,Login as student,200,,Thread Group 1-277,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3263,0,1183
1591190468740,3306,Login as student,200,,Thread Group 1-282,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3306,0,1182
1591190468220,3846,Login as student,200,,Thread Group 1-109,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3845,0,3210
1591190467996,4189,Login as student,200,,Thread Group 1-22,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4189,0,995
1591190468433,3798,Login as student,200,,Thread Group 1-180,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3798,0,1563
1591190467998,4341,Login as student,200,,Thread Group 1-33,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4341,0,1002
1591190468094,4315,Login as student,200,,Thread Group 1-67,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4315,0,1995
1591190468196,4315,Login as student,200,,Thread Group 1-101,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4315,0,1035
1591190467998,4520,Login as student,200,,Thread Group 1-25,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4520,0,1584
1591190468173,4389,Login as student,200,,Thread Group 1-93,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4389,0,1957
1591190467998,4661,Login as student,200,,Thread Group 1-24,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4661,0,1159
1591190468233,4477,Login as student,200,,Thread Group 1-113,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4477,0,1999
1591190468190,4524,Login as student,200,,Thread Group 1-99,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4524,0,2015
1591190468011,4830,Login as student,200,,Thread Group 1-39,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4830,0,1656
1591190468242,4622,Login as student,200,,Thread Group 1-116,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4622,0,2022
1591190468613,4283,Login as student,200,,Thread Group 1-240,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4283,0,1690
1591190468695,4402,Login as student,200,,Thread Group 1-267,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4402,0,1702
1591190468407,4697,Login as student,200,,Thread Group 1-170,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4697,0,1990
1591190468086,5040,Login as student,200,,Thread Group 1-64,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5040,0,2312
1591190468346,4809,Login as student,200,,Thread Group 1-151,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4809,0,2062
1591190468708,4555,Login as student,200,,Thread Group 1-270,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4555,0,1711
1591190468140,5143,Login as student,200,,Thread Group 1-80,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5143,0,1480
1591190468378,4935,Login as student,200,,Thread Group 1-161,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4935,0,1157
1591190468753,4623,Login as student,200,,Thread Group 1-286,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4622,0,1716
1591190467997,5425,Login as student,200,,Thread Group 1-31,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5425,0,975
1591190468298,5238,Login as student,200,,Thread Group 1-135,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5238,0,2239
1591190468182,5400,Login as student,200,,Thread Group 1-96,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5400,0,2357
1591190468292,5333,Login as student,200,,Thread Group 1-133,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5332,0,2256
1591190468304,5370,Login as student,200,,Thread Group 1-137,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5370,0,2249
1591190468155,5612,Login as student,200,,Thread Group 1-87,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5612,0,2438
1591190468161,5629,Login as student,200,,Thread Group 1-89,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5629,0,2422
1591190468163,5679,Login as student,200,,Thread Group 1-76,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5679,0,2439
1591190468269,5623,Login as student,200,,Thread Group 1-125,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5623,0,2374
1591190468548,5390,Login as student,200,,Thread Group 1-218,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5390,0,2103
1591190468265,5735,Login as student,200,,Thread Group 1-124,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5735,0,2401
1591190468108,5919,Login as student,200,,Thread Group 1-69,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5919,0,2554
1591190468713,5368,Login as student,200,,Thread Group 1-273,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5368,0,1977
1591190468255,5911,Login as student,200,,Thread Group 1-120,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5911,0,2479
1591190468581,5585,Login as student,200,,Thread Group 1-229,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5585,0,2135
1591190468110,6072,Login as student,200,,Thread Group 1-71,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6072,0,1433
1591190468116,6147,Login as student,200,,Thread Group 1-74,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6147,0,1829
1591190468754,5591,Login as student,200,,Thread Group 1-287,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5591,0,1999
1591190468211,6155,Login as student,200,,Thread Group 1-106,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6155,0,2556
1591190468395,6070,Login as student,200,,Thread Group 1-167,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6070,0,2366
1591190468209,6260,Login as student,200,,Thread Group 1-105,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6260,0,2565
1591190468328,6158,Login as student,200,,Thread Group 1-145,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6158,0,5141
1591190468256,6274,Login as student,200,,Thread Group 1-121,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6274,0,2543
1591190468670,5883,Login as student,200,,Thread Group 1-258,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5883,0,2140
1591190468788,5844,Login as student,200,,Thread Group 1-298,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5844,0,1994
1591190468676,5992,Login as student,200,,Thread Group 1-261,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,5992,0,2185
1591190468508,6191,Login as student,200,,Thread Group 1-205,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6191,0,2365
1591190468555,6212,Login as student,200,,Thread Group 1-221,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6212,0,2315
1591190468655,6194,Login as student,200,,Thread Group 1-254,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6193,0,2215
1591190468697,6194,Login as student,200,,Thread Group 1-268,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6194,0,2220
1591190468665,6236,Login as student,200,,Thread Group 1-257,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6236,0,2253
1591190468691,6248,Login as student,200,,Thread Group 1-266,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6248,0,2232
1591190468227,6814,Login as student,200,,Thread Group 1-111,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6814,0,2738
1591190468081,6990,Login as student,200,,Thread Group 1-62,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6990,0,1665
1591190468559,6514,Login as student,200,,Thread Group 1-222,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6514,0,2404
1591190468023,7096,Login as student,200,,Thread Group 1-43,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7096,0,2940
1591190468592,6662,Login as student,200,,Thread Group 1-232,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6662,0,2405
1591190468634,6678,Login as student,200,,Thread Group 1-247,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6677,0,2394
1591190467998,7355,Login as student,200,,Thread Group 1-23,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7355,0,2982
1591190468029,7353,Login as student,200,,Thread Group 1-45,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7353,0,2290
1591190468163,7335,Login as student,200,,Thread Group 1-90,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7335,0,2848
1591190468619,6913,Login as student,200,,Thread Group 1-242,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6913,0,2418
1591190468108,7502,Login as student,200,,Thread Group 1-70,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7502,0,2929
1591190468646,6977,Login as student,200,,Thread Group 1-251,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,6977,0,2391
1591190468169,7528,Login as student,200,,Thread Group 1-92,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7527,0,2885
1591190468090,7748,Login as student,200,,Thread Group 1-65,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7748,0,3020
1591190468244,7595,Login as student,200,,Thread Group 1-117,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7595,0,4429
1591190468763,7080,Login as student,200,,Thread Group 1-290,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7080,0,2350
1591190468642,7221,Login as student,200,,Thread Group 1-249,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7221,0,2480
1591190468757,7144,Login as student,200,,Thread Group 1-288,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7144,0,2365
1591190468314,7680,Login as student,200,,Thread Group 1-140,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7680,0,2821
1591190468252,7755,Login as student,200,,Thread Group 1-119,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7755,0,1968
1591190468230,7789,Login as student,200,,Thread Group 1-112,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7789,0,1590
1591190468727,7321,Login as student,200,,Thread Group 1-278,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7321,0,2441
1591190468065,8113,Login as student,200,,Thread Group 1-57,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,8113,0,3109
1591190468607,7584,Login as student,200,,Thread Group 1-238,text,true,,1368,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,7584,0,1654
